date,tagged_fruit_id,value,year,measurement_type,source_file
2022-09-30,11,7.03,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-04,11,9.88,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-07,11,10.86,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-11,11,18.15,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-14,11,17.64,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-18,11,16.27,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-21,11,12.25,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-11-01,11,,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-07-22,12,10.09,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-07-26,12,11.95,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-07-29,12,17.33,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-02,12,20.68,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-05,12,21.55,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-09,12,8.98,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-12,12,11.2,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-16,12,16.25,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-19,12,18.5,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-23,12,16.69,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-30,12,,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-06,12,17.74,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-09,12,22.35,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-13,12,27.89,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-16,12,10.43,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-20,12,13.76,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-23,12,13.16,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-27,12,20.81,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-30,12,22.55,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-04,12,,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-07,12,8.06,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-11,12,9.47,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-14,12,8.87,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-18,12,16.13,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-21,12,15.79,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-11-01,12,13.25,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-07-22,13,8.04,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-07-26,13,9.52,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-07-29,13,10.63,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-02,13,15.36,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-05,13,16.85,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-09,13,14.23,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-12,13,,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-16,13,11.25,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-19,13,14.56,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-23,13,19.6,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-30,13,27.6,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-06,13,12.74,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-09,13,15.73,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-13,13,20.47,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-16,13,26.3,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-20,13,29.13,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-23,13,8.56,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-27,13,12.33,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-30,13,14.97,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-04,13,16.9,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-07,13,7.67,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-11,13,8.42,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-14,13,6.1,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-18,13,,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-21,13,15.78,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-11-01,13,14.01,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-07-22,14,12.14,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-07-26,14,15.13,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-07-29,14,18.99,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-02,14,25.8,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-05,14,28.27,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-09,14,9.05,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-12,14,12.14,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-16,14,18.82,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-19,14,21.8,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-23,14,19.37,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-30,14,12.13,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-06,14,10.33,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-09,14,,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-13,14,15.69,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-16,14,19.23,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-20,14,19.97,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-23,14,13.14,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-27,14,18.39,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-30,14,11.18,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-04,14,14.86,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-07,14,17.09,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-11,14,24.47,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-14,14,23.17,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-18,14,7.68,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-21,14,7.03,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-11-01,14,,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-07-22,15,12.07,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-07-26,15,16.31,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-07-29,15,18.45,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-02,15,19.78,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-05,15,16.9,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-09,15,8.36,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-12,15,11.52,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-16,15,15.35,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-19,15,16.33,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-23,15,12.53,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-30,15,,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-06,15,6.74,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-09,15,7.11,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-13,15,7.06,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-16,15,6.69,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-20,15,6.47,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-23,15,,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-27,15,11.85,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-30,15,10.82,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-04,15,12.08,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-07,15,9.25,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-11,15,12.42,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-14,15,9.81,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-18,15,11.64,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-21,15,9.74,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-11-01,15,,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-07-22,16,11.73,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-07-26,16,15.53,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-07-29,16,20.73,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-02,16,24.94,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-05,16,10.63,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-09,16,13.91,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-12,16,20.29,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-16,16,23.16,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-19,16,8.29,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-23,16,8.7,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-30,16,15.08,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-06,16,17.06,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-09,16,15.2,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-13,16,,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-16,16,8.69,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-20,16,11.52,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-23,16,9.4,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-27,16,17.19,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-30,16,18.26,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-04,16,17.46,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-07,16,10.84,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-11,16,14.4,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-14,16,14.57,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-18,16,15.09,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-21,16,14.13,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-11-01,16,13.5,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-07-22,17,10.35,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-07-26,17,10.86,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-07-29,17,13.9,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-02,17,21.33,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-05,17,23.43,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-09,17,6.41,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-12,17,,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-16,17,9.56,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-19,17,10.7,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-23,17,13.59,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-30,17,18.45,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-06,17,11.68,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-09,17,15.02,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-13,17,20.18,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-16,17,25.05,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-20,17,8.87,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-23,17,7.0,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-27,17,11.82,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-30,17,13.28,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-04,17,17.08,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-07,17,9.89,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-11,17,12.58,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-14,17,13.65,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-18,17,19.73,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-21,17,21.09,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-11-01,17,16.38,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-07-22,18,8.04,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-07-26,18,9.08,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-07-29,18,11.23,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-02,18,16.75,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-05,18,17.17,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-09,18,14.1,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-12,18,12.5,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-16,18,16.0,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-19,18,23.42,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-23,18,10.29,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-30,18,15.3,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-06,18,25.26,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-09,18,28.51,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-13,18,11.94,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-16,18,15.83,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-20,18,19.86,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-23,18,21.68,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-27,18,,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-30,18,10.92,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-04,18,17.01,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-07,18,21.29,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-11,18,25.49,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-14,18,11.45,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-18,18,15.79,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-21,18,13.45,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-11-01,18,,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-07-22,19,9.79,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-07-26,19,11.61,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-07-29,19,11.98,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-02,19,18.96,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-05,19,23.24,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-09,19,26.75,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-12,19,11.08,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-16,19,13.33,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-19,19,17.88,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-23,19,22.28,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-08-30,19,18.96,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-06,19,14.64,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-09,19,19.12,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-13,19,20.57,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-16,19,6.19,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-20,19,9.75,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-23,19,7.7,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-27,19,12.37,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-09-30,19,15.68,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-04,19,20.57,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-07,19,11.13,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-11,19,13.6,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-14,19,13.83,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-18,19,19.01,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-10-21,19,23.07,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2022-11-01,19,19.57,2022,tagged_diameter_mm,data_taggedFruit_diameter_2022.csv
2023-07-26,0,8.84,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-07-29,0,9.53,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-01,0,10.15,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-04,0,10.73,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-07,0,12.15,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-11,0,17.45,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-13,0,20.37,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-17,0,6.52,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-21,0,8.72,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-24,0,9.58,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-27,0,10.79,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-31,0,13.82,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-09-05,0,23.02,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-09-09,0,24.44,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-09-13,0,,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-09-17,0,6.23,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-09-21,0,6.78,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-09-24,0,8.21,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-09-28,0,8.44,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-07-26,1,8.8,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-07-29,1,11.75,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-01,1,13.56,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-04,1,16.86,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-07,1,22.13,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-11,1,27.58,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-13,1,9.15,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-17,1,10.78,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-21,1,14.44,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-24,1,15.71,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-27,1,18.1,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-31,1,26.19,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-09-05,1,6.46,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-09-09,1,7.31,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-09-13,1,6.87,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-09-17,1,8.17,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-09-21,1,10.14,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-09-24,1,12.85,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-09-28,1,10.51,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-07-26,2,,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-07-29,2,10.26,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-01,2,11.01,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-04,2,13.12,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-07,2,14.38,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-11,2,18.67,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-13,2,22.23,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-17,2,25.83,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-21,2,,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-24,2,9.08,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-27,2,8.74,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-08-31,2,10.7,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-09-05,2,15.29,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-09-09,2,20.27,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-09-13,2,21.91,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-09-17,2,,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-09-21,2,,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-09-24,2,6.42,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-09-28,2,6.11,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
2023-07-26,3,8.09,2023,tagged_diameter_mm,data_taggedFruit_diameter_2023.csv
